objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J053.3792-00.0396,-999,-999,-999,107950533792072960,3507903000035689,365441587383144,0,9424769198039,10795,1,1245,91,0.648642571315768,3507903,85086,3,268513280,32,-999.0,-999.0,-999.0,-999.0,53.37922609,-0.03956249,0.0165800005197525,0.0165800005197525,55860.56158565,-999.0,0.5965157736080839,0.8026010559751952,-0.0006904956559177,50.97951673428457,-18.656265594493878,184.89348514183868,-42.59935691792468,-999,0,1,1,0,0,0,0,0.999396026134491,18.27560043334961,0.007046999875456,-999.0,1,18.27560043334961,18.27560043334961,18.99920082092285,0.0196780003607273,-999.0,1,18.96050071716309,0.007046999875456,-999.0,1,16,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0538007155368124
PSO J053.3824-00.0358,-999,-999,-999,107950533823417457,3507903000036099,365441587383554,0,9424769193539,10795,1,1245,91,0.783297057993055,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.38235826,-0.03581874,0.1812800019979477,0.1812800019979477,55806.61364583,-999.0,0.596471922820342,0.8026336988118223,-0.0006251549061954,50.98370677259525,-18.653425523302086,184.8921232287195,-42.59457978027589,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9964839816093444,20.062000274658203,0.1806560009717941,-999.0,1,20.062000274658203,20.062000274658203,19.430099487304688,0.2309670001268386,-999.0,1,19.477100372314453,0.1806560009717941,-999.0,1,16777496,0.0540872945143325
PSO J053.3847-00.0393,-999,-999,-999,107950533847293288,3507903000036431,365441587383886,0,9424769194790,10795,1,1245,91,0.38048372918785,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.38473771,-0.03927385,0.3752099871635437,0.3752099871635437,55441.63354167,-999.0,0.5964385659715273,0.8026584374248128,-0.0006854579387569,50.98522497255743,-18.657366395691152,184.89781025395004,-42.594848664384514,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.680188000202179,21.638900756835938,0.3749090135097503,-999.0,1,21.638900756835938,21.638900756835938,-999.0,-999.0,-999.0,0,24.129100799560547,0.3749090135097503,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0580114558811752
PSO J053.3849-00.0412,-999,-999,-999,107950533848721075,3507903000036447,365441587383902,0,9424769194028,10795,1,1245,91,0.112862167053728,3507903,85086,3,436285440,52,53.38488549,-0.04115897,0.0010000000474974,0.0010000000474974,53.38489342317087,-0.0411784908112947,0.0505145154893398,0.0505145154893398,55685.17092167591,2.487943172454834,0.596436370658406,0.802660039634386,-0.0007187001837876,50.98488315591373,-18.659249123873323,184.89997464429976,-42.595902646307,-999,5,4,0,2,2,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9981189966201782,22.03380012512207,0.0112260002642869,0.0222110003232955,2,22.03350067138672,22.05599975585937,22.124900817871094,0.0911400020122528,0.1804790049791336,2,21.983200073242188,0.0558359995484352,0.1105429977178573,2,115000,0.9990180134773254,21.965599060058597,0.0316959992051124,0.0448409989476203,2,21.93470001220703,21.99810028076172,22.15839958190918,0.0408030003309249,0.0579360015690326,2,21.901199340820312,0.0016390000237151,0.0023189999628812,2,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.0592618352886916
PSO J053.3869-00.0357,-999,-999,-999,107950533869057640,3507903000036735,365441587384190,0,9424769683473,10795,1,1245,91,0.803022081780268,3507903,85086,3,302067712,36,-999.0,-999.0,-999.0,-999.0,53.38691581,-0.03565979,0.179199993610382,0.179199993610382,56937.48083333,-999.0,0.5964080770671785,0.8026811435752602,-0.000622380705889,50.98840577467264,-18.65441286826886,184.89578457922255,-42.59090130075055,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9988279938697816,21.186500549316406,0.1785690039396286,-999.0,1,21.186500549316406,21.186500549316406,20.711700439453125,0.2252320051193237,-999.0,1,20.766300201416016,0.1785690039396286,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.057840408714071
PSO J053.3890-00.0370,-999,-999,-999,107950533889745999,3507903000036978,365441587384433,0,9424769703285,10795,1,1245,91,0.99272160510786,3507903,85086,3,268513280,32,-999.0,-999.0,-999.0,-999.0,53.38900516,-0.03702775,0.0177299994975328,0.0177299994975328,56534.62708333,-999.0,0.5963787970386543,0.8027028795237823,-0.0006462561071208,50.99017922754633,-18.65626039917291,184.8990003394908,-42.59010646100091,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.997290015220642,17.36319923400879,0.0094590000808238,-999.0,1,17.36319923400879,17.36319923400879,18.32410049438477,0.0284250006079673,-999.0,1,18.2283992767334,0.0094590000808238,-999.0,1,16,0.060336427994039
PSO J053.3895-00.0402,-999,-999,-999,107950533895162187,3507903000037052,365441587384507,0,9424769657216,10795,1,1245,91,0.0148279108245186,3507903,85086,3,268513280,32,-999.0,-999.0,-999.0,-999.0,53.38953169,-0.04020653,0.0187699999660253,0.0187699999660253,55590.21684028,-999.0,0.5963713981288038,0.8027083300054265,-0.0007017362717087,50.989877200084585,-18.659469759158927,184.90283486879088,-42.59165970075322,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9991949796676636,16.737199783325195,0.0112880002707242,-999.0,1,16.737199783325195,16.737199783325195,17.112699508666992,0.0226050000637769,-999.0,1,17.005300521850586,0.0112880002707242,-999.0,1,24,0.0624892644219277
PSO J053.3917-00.0416,-999,-999,-999,107950533916720496,3507903000037349,365441587384804,0,9424769708151,10795,1,1245,91,0.207288623049193,3507903,85086,3,302067712,36,-999.0,-999.0,-999.0,-999.0,53.39167911,-0.04161385,0.1272400021553039,0.1272400021553039,55871.53293981,-999.0,0.5963413021048054,0.8027306670946617,-0.000726298633076,50.99169966020996,-18.66136992186019,184.90614138208508,-42.59084339496936,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.999094009399414,17.62380027770996,0.1263560056686401,-999.0,1,17.62380027770996,17.62380027770996,-999.0,-999.0,-999.0,1,18.51650047302246,0.1263560056686401,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0650566887972561
PSO J053.3928-00.0417,-999,-999,-999,107950533927660422,3507903000037493,365441587384948,0,9424769708323,10795,1,1245,91,0.493818266777152,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.39277501,-0.04167118,0.1593299955129623,0.1593299955129623,55507.37824074,-999.0,0.5963259476817939,0.8027420726218605,-0.0007272992300719,50.99280438207733,-18.661699807558104,184.9071235358141,-42.59001789483006,-999,0,1,1,0,0,0,0,0.9408519864082336,21.9507999420166,0.158622995018959,-999.0,1,21.9507999420166,21.9507999420166,20.461700439453125,0.0889379978179931,-999.0,1,21.19300079345703,0.158622995018959,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0660034554871775
PSO J053.3930-00.0389,-999,-999,-999,107950533930363702,3507903000037525,365441587384980,0,9424769711222,10795,1,1245,91,0.703682858220938,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.39304281,-0.03894171,0.1764000058174133,0.1764000058174133,55507.38936343,-999.0,0.5963222156497506,0.8027448867376811,-0.0006796610035297,50.99379932034597,-18.65912431521961,184.90443598813016,-42.58811876479066,-999,0,1,1,0,0,0,0,0.9971110224723816,22.0403995513916,0.1757649928331375,-999.0,1,22.0403995513916,22.0403995513916,20.985700607299805,0.1579259932041168,-999.0,1,21.16230010986328,0.1757649928331375,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0647817321106624
PSO J053.3933-00.0399,-999,-999,-999,107950533932842544,3507903000037563,365441587385018,0,9424769711997,10795,1,1245,91,0.428402876880395,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.39329106,-0.03990705,0.1807000041007995,0.1807000041007995,55507.38936343,-999.0,0.5963187306140797,0.8027474611566969,-0.0006965093609422,50.99379790440061,-18.660121063708072,184.90567469990503,-42.58852100389038,-999,0,1,1,0,0,0,0,0.997690975666046,21.930299758911133,0.1800719946622848,-999.0,1,21.930299758911133,21.930299758911133,20.251100540161133,0.1127709969878196,-999.0,1,20.83049964904785,0.1800719946622848,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.065495156093739
PSO J053.3935-00.0419,-999,-999,-999,107950533934740104,3507903000037590,365441587385045,0,9424769707021,10795,1,1245,91,0.508096542682589,3507903,85086,3,276901888,33,-999.0,-999.0,-999.0,-999.0,53.39350428,-0.04194271,0.0258699990808963,0.0258699990808963,56534.62708333,-999.0,0.5963157281397935,0.8027496599145987,-0.0007320383213283,50.99347785247954,-18.662145274262688,184.9080261432718,-42.58961294743354,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9973589777946472,18.2716007232666,0.0210769996047019,-999.0,1,18.2716007232666,18.2716007232666,18.61280059814453,0.0363240018486976,-999.0,1,17.874900817871094,0.0210769996047019,-999.0,1,16777232,0.0667627987985371
PSO J053.3938-00.0372,-999,-999,-999,107950533937645798,3507903000037626,365441587385081,0,9424769697582,10795,1,1245,91,0.935094755082479,3507903,85086,3,302067712,36,-999.0,-999.0,-999.0,-999.0,53.39377182,-0.0371966,0.1851300001144409,0.1851300001144409,55507.38936343,-999.0,0.5963120138444457,0.8027524902983005,-0.0006492030949446,50.99500540658725,-18.65761729641243,184.9031865219872,-42.586466306342246,-999,0,1,1,0,0,0,0,0.9981369972229004,22.117300033569336,0.1845249980688095,-999.0,1,22.117300033569336,22.117300033569336,21.61750030517578,0.2380719929933548,-999.0,1,21.669700622558597,0.1845249980688095,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0645357446362589
PSO J053.3942-00.0394,-999,-999,-999,107950533941533203,3507903000037673,365441587385128,0,9424769709363,10795,1,1245,91,0.0779795107226628,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.39415989,-0.03935797,0.1726599931716919,0.1726599931716919,55507.38936343,-999.0,0.5963065616807218,0.8027565089297225,-0.0006869261093781,50.99483082869862,-18.65980699059805,184.90581892134847,-42.587498712561,-999,0,1,1,0,0,0,0,0.9978740215301514,21.930599212646484,0.1720100045204162,-999.0,1,21.930599212646484,21.930599212646484,20.561199188232425,0.1321440041065216,-999.0,1,20.897199630737305,0.1720100045204162,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.065954098328393
PSO J053.3949-00.0413,-999,-999,-999,107950533948540867,3507903000037748,365441587385203,0,9424769709912,10795,1,1245,91,0.570986113111476,3507903,85086,3,277348352,33,-999.0,-999.0,-999.0,-999.0,53.39485847,-0.04129817,0.0899199992418289,0.0899199992418289,55507.38936343,-999.0,0.5962967597982115,0.802763760216791,-0.0007207889791356,50.99503199474147,-18.66186029647945,184.90847632698427,-42.58815027514533,-999,0,1,1,0,0,0,0,0.8421689867973328,21.09749984741211,0.0886560007929802,-999.0,1,21.09749984741211,21.09749984741211,20.090900421142575,0.0545950010418891,-999.0,1,20.24349975585937,0.0886560007929802,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.067559993817331
PSO J053.2741-00.0287,-999,-999,-999,107960532740895946,3507903000021101,365441587368556,0,9424783765876,10796,1,1245,91,0.520460607037377,3507903,85086,3,436285440,52,53.27412182,-0.02868494,0.0010000000474974,0.0010000000474974,53.2741219,-0.0287333,0.1890600025653839,0.1890600025653839,56619.34359954,-999.0,0.5979871392355132,0.80150553947932,-0.000501490668943,50.87500386197967,-18.619430415382816,184.7934492424072,-42.67517490823135,-999,4,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.9971820116043092,21.835399627685547,0.1884689927101135,-999.0,1,21.835399627685547,21.835399627685547,21.80719947814941,0.2693130075931549,-999.0,1,22.1737003326416,0.1884689927101135,-999.0,1,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.0674680125196457
PSO J053.2745-00.0288,-999,-999,-999,107960532744395868,3507903000021136,365441587368591,0,9424783769239,10796,1,1245,91,0.317427138162243,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.27446668,-0.02878314,0.1755899935960769,0.1755899935960769,55804.63599537,-999.0,0.5979823158669911,0.801509137530095,-0.0005023605409326,50.87534283636218,-18.61956520035709,184.7937930771739,-42.67493521235086,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9983839988708496,21.012500762939453,0.1749449968338012,-999.0,1,21.012500762939453,21.012500762939453,19.49040031433105,0.1142700016498565,-999.0,1,20.300899505615234,0.1749449968338012,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0671614249295504
PSO J053.2746-00.0310,-999,-999,-999,107960532745963180,3507903000021150,365441587368605,0,9424783764108,10796,1,1245,91,0.857862264716869,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.27462336,-0.03102219,0.1816399991512298,0.1816399991512298,55804.63599537,-999.0,0.5979801118764597,0.801510756411708,-0.0005414393302248,50.87490982679182,-18.621771897478816,184.79631528218147,-42.676199861362434,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9992570281028748,21.045299530029297,0.1810240000486374,-999.0,1,21.045299530029297,21.045299530029297,19.98430061340332,0.1734450012445449,-999.0,1,20.26799964904785,0.1810240000486374,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0678215241160903
PSO J053.2760-00.0318,-999,-999,-999,107960532760182276,3507903000021312,365441587368767,0,9424783765113,10796,1,1245,91,0.160923376829292,3507903,85086,3,302067712,36,-999.0,-999.0,-999.0,-999.0,53.2760463,-0.03178856,0.1853999942541122,0.1853999942541122,56620.37146991,-999.0,0.5979602017979977,0.8015256011170228,-0.0005548150080039,50.87616032601221,-18.62287089193968,184.7983328045892,-42.67555802529593,-999,0,1,1,0,0,0,0,0.9994570016860962,22.10149955749512,0.1847900003194809,-999.0,1,22.10149955749512,22.10149955749512,21.918100357055664,0.2871130108833313,-999.0,1,21.87070083618164,0.1847900003194809,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0668011785133649
PSO J053.2762-00.0328,-999,-999,-999,107960532762731044,3507903000021354,365441587368809,0,9424783761766,10796,1,1245,91,0.382638839429839,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.27623646,-0.03281858,0.2722499966621399,0.2722499966621399,55952.21636574,-999.0,0.5979575355361954,0.8015275775695575,-0.0005727922455078,50.876081752245724,-18.623915668374188,184.79959265574112,-42.67604708004041,-999,0,2,0,0,0,2,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5182200074195862,21.145700454711918,0.2964580059051513,0.4449270069599151,2,20.954599380493164,21.54750061035156,-999.0,-999.0,-999.0,0,24.44179916381836,0.3340170085430145,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0670378395989152
PSO J053.2781-00.0270,-999,-999,-999,107960532780078018,3507903000021610,365441587369065,0,9424783755578,10796,1,1245,91,0.513528007560901,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.27805134,-0.02700698,0.1787800043821334,0.1787800043821334,56715.22607639,-999.0,0.5979321780075326,0.801546560295941,-0.0004713607045656,50.87947480868505,-18.618745610137758,184.79491872078933,-42.67102118792016,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9986209869384766,19.98150062561035,0.1781540066003799,-999.0,1,19.98150062561035,19.98150062561035,19.510799407958984,0.2383850067853927,-999.0,1,19.41699981689453,0.1781540066003799,-999.0,1,16777496,0.0631854543486824
